epoch,loss,val_loss
53,0.11119711399078369,0.08243001252412796
54,0.10979331284761429,0.08257193118333817
55,0.10943285375833511,0.08220476657152176
56,0.10813266038894653,0.0818285346031189
57,0.10867728292942047,0.08175359666347504
58,0.10703014582395554,0.08141651749610901
59,0.1074928343296051,0.08115039020776749
60,0.1059887558221817,0.08083410561084747
61,0.10547222942113876,0.08034565299749374
62,0.10502446442842484,0.07976508885622025
63,0.10494852811098099,0.07942849397659302
64,0.10418477654457092,0.07908416539430618
65,0.10331036150455475,0.07871516048908234
66,0.1028144434094429,0.07828289270401001
67,0.10194113850593567,0.07778928428888321
68,0.10171287506818771,0.07729283720254898
69,0.100429967045784,0.07683759182691574
70,0.10022356361150742,0.07648412138223648
71,0.09852459281682968,0.07608763128519058
72,0.09843818843364716,0.07573253661394119
73,0.0976414680480957,0.07537651062011719
74,0.09715970605611801,0.07502220571041107
75,0.09646923840045929,0.07467115670442581
76,0.09607696533203125,0.07426853477954865
77,0.09504321962594986,0.07392063736915588
78,0.09434285759925842,0.07355349510908127
79,0.09350598603487015,0.07317017018795013
80,0.09313145279884338,0.0732312723994255
81,0.09278614819049835,0.0728076845407486
82,0.09212225675582886,0.07236143946647644
83,0.09113600850105286,0.07191132754087448
84,0.09128745645284653,0.07146052271127701
85,0.09055939316749573,0.07100418955087662
86,0.0896531343460083,0.07051855325698853
87,0.08884663134813309,0.07007836550474167
88,0.08783385902643204,0.06969109177589417
89,0.08700085431337357,0.06930458545684814
90,0.08715658634901047,0.06887820363044739
91,0.08653975278139114,0.06838949024677277
92,0.08562511205673218,0.06782811135053635
93,0.08507020026445389,0.06720292568206787
94,0.08346401900053024,0.06660126149654388
95,0.08280202746391296,0.06592623889446259
96,0.082919180393219,0.06556596606969833
97,0.08122936636209488,0.06536216288805008
98,0.0805470272898674,0.06515568494796753
99,0.08029104024171829,0.06487631052732468
100,0.07968427985906601,0.0646490678191185
101,0.07937780022621155,0.0644686296582222
102,0.07854855060577393,0.06402630358934402
103,0.07885333150625229,0.0633620023727417
104,0.07790430635213852,0.06270353496074677
105,0.07719901204109192,0.06181721389293671
106,0.07630932331085205,0.061196375638246536
107,0.07636307924985886,0.06052349507808685
108,0.07511357218027115,0.06017354875802994
109,0.07468310743570328,0.05957181006669998
110,0.07413198798894882,0.059066928923130035
111,0.07385613024234772,0.058782972395420074
112,0.07438001036643982,0.05851355567574501
113,0.07319993525743484,0.05868668109178543
114,0.07310919463634491,0.058669235557317734
115,0.07314378768205643,0.05783141404390335
116,0.07198895514011383,0.05703451856970787
117,0.07227679342031479,0.056667618453502655
118,0.07125721871852875,0.05618767812848091
119,0.07090335339307785,0.05596635490655899
120,0.07002390176057816,0.05590527504682541
121,0.06999338418245316,0.05560043081641197
122,0.06967566907405853,0.05510871112346649
123,0.06886517256498337,0.054553158581256866
124,0.06871289759874344,0.05410996451973915
125,0.06846438348293304,0.05380593240261078
126,0.06782073527574539,0.053606536239385605
127,0.06731176376342773,0.05328096076846123
128,0.06657449901103973,0.05276942253112793
129,0.06644419580698013,0.05236915126442909
130,0.06656921654939651,0.052090615034103394
131,0.06604956835508347,0.0518236979842186
132,0.06534406542778015,0.05154140293598175
133,0.06464444100856781,0.05122755840420723
134,0.06521043926477432,0.050752460956573486
135,0.06432949751615524,0.05040121451020241
136,0.06406627595424652,0.05026401951909065
137,0.06437666714191437,0.05012701824307442
138,0.06333636492490768,0.050128400325775146
139,0.06307248771190643,0.04994732141494751
140,0.06256023049354553,0.049276866018772125
141,0.06143948435783386,0.0486874096095562
142,0.062094546854496,0.04835610091686249
143,0.061772193759679794,0.048230964690446854
144,0.06090673431754112,0.04849136620759964
145,0.06140243262052536,0.04798023775219917
146,0.06040270999073982,0.04710881784558296
147,0.0597689114511013,0.046806298196315765
148,0.05980923771858215,0.04673208296298981
149,0.05948159098625183,0.04655332863330841
150,0.05907240882515907,0.04630953446030617
151,0.05917065963149071,0.0460258312523365
152,0.05862361937761307,0.0457247793674469
153,0.05831165984272957,0.04570767283439636
154,0.057884130626916885,0.045582037419080734
155,0.05763478949666023,0.04565596953034401
156,0.05746898800134659,0.045431189239025116
157,0.05755666270852089,0.04507378488779068
158,0.0574173629283905,0.044850897043943405
159,0.05719011276960373,0.04467707499861717
160,0.056894700974226,0.04462907463312149
161,0.056712556630373,0.04450726881623268
162,0.056813910603523254,0.04430444911122322
163,0.0565282441675663,0.04413063824176788
164,0.05591293424367905,0.04407740756869316
165,0.05585038661956787,0.04420486465096474
166,0.05585239827632904,0.04400152713060379
167,0.05520610883831978,0.043772678822278976
168,0.05547812581062317,0.04353996366262436
169,0.05483602359890938,0.04335701838135719
170,0.05564611405134201,0.04322751984000206
171,0.05487607419490814,0.0431310273706913
172,0.05455551669001579,0.04305091127753258
173,0.05461889132857323,0.04294304922223091
174,0.054280560463666916,0.042784854769706726
175,0.053749553859233856,0.04263368621468544
176,0.05404675751924515,0.04248280078172684
177,0.053932126611471176,0.042344462126493454
178,0.053758133202791214,0.04219304025173187
179,0.05398383364081383,0.04239439591765404
180,0.053735051304101944,0.042127758264541626
181,0.05352795869112015,0.04197031632065773
182,0.053477831184864044,0.04216731712222099
183,0.05413035303354263,0.04385560378432274
184,0.055984850972890854,0.04586152359843254
185,0.05742150917649269,0.04794679954648018
186,0.058863770216703415,0.04989323765039444
187,0.06048478186130524,0.05129630118608475
188,0.060584504157304764,0.05158849060535431
189,0.06132769212126732,0.05141788721084595
190,0.06052546948194504,0.05113719776272774
191,0.060983046889305115,0.05096288025379181
192,0.06047149747610092,0.0503513477742672
193,0.05984765663743019,0.04958382621407509
194,0.0591939352452755,0.048924680799245834
195,0.05937826633453369,0.048369720578193665
196,0.058582767844200134,0.04783504083752632
197,0.05858350545167923,0.04729246720671654
198,0.058320485055446625,0.04679303616285324
199,0.058366745710372925,0.046397946774959564
200,0.05759581923484802,0.04627851024270058
201,0.05751380696892738,0.046043816953897476
202,0.05725321173667908,0.0457693375647068
203,0.05765768885612488,0.04558572173118591
204,0.057312265038490295,0.045504406094551086
205,0.05692524462938309,0.04545872285962105
206,0.05719790607690811,0.045383937656879425
207,0.05689006298780441,0.04519380256533623
208,0.05658460408449173,0.04495488107204437
209,0.056361764669418335,0.04470231011509895
210,0.05606107413768768,0.04446292668581009
211,0.05560819432139397,0.04424230754375458
212,0.055479761213064194,0.044286098331213
213,0.05558086931705475,0.04411523789167404
214,0.055083729326725006,0.043811626732349396
215,0.05473839119076729,0.043688107281923294
216,0.05440875515341759,0.043565962463617325
217,0.05381302535533905,0.04343867674469948
218,0.05422469228506088,0.043310098350048065
219,0.05396980792284012,0.04319685697555542
220,0.05391322076320648,0.04309738427400589
221,0.05364193022251129,0.043010007590055466
222,0.05430510267615318,0.04294076934456825
223,0.05361121892929077,0.04287399351596832
224,0.05283895879983902,0.042792465537786484
225,0.05352664366364479,0.04268895462155342
226,0.05285422131419182,0.04256574064493179
227,0.05270030349493027,0.0424354262650013
228,0.05305527150630951,0.042305972427129745
229,0.05275527387857437,0.04219020903110504
230,0.05264092609286308,0.042085036635398865
231,0.052395258098840714,0.041989728808403015
232,0.05231069400906563,0.041894037276506424
233,0.0521666593849659,0.0418114960193634
234,0.05254112929105759,0.04173272103071213
235,0.05253539979457855,0.04165150225162506
236,0.05163935571908951,0.04156186059117317
237,0.052140772342681885,0.04146313667297363
238,0.05171263590455055,0.041361499577760696
239,0.05161511152982712,0.041268009692430496
240,0.05158653110265732,0.04145795479416847
241,0.052360840141773224,0.041436485946178436
242,0.052115511149168015,0.041530195623636246
243,0.05163317546248436,0.041629888117313385
244,0.05156779661774635,0.041391387581825256
245,0.05165480822324753,0.04157910868525505
246,0.05144457146525383,0.041549764573574066
247,0.051771603524684906,0.041496992111206055
248,0.051458440721035004,0.041422899812459946
249,0.051361240446567535,0.041335057467222214
250,0.05101902410387993,0.041249413043260574
251,0.05114813894033432,0.04116708040237427
252,0.05096442624926567,0.041075777262449265
253,0.05078285560011864,0.04097858443856239
254,0.0513714961707592,0.040876604616642
255,0.05098813399672508,0.04078061133623123
256,0.051076747477054596,0.040696803480386734
257,0.050406258553266525,0.04036923870444298
258,0.05078704655170441,0.04031495377421379
259,0.05044948309659958,0.040279265493154526
260,0.05105267092585564,0.040254347026348114
261,0.05068149417638779,0.040224675089120865
262,0.05077914521098137,0.04018968343734741
263,0.050689004361629486,0.04014069214463234
264,0.05047805607318878,0.04007172957062721
265,0.05028028041124344,0.04025893285870552
266,0.05016953498125076,0.040174245834350586
267,0.05005929246544838,0.04013315215706825
268,0.050278715789318085,0.04010147973895073
269,0.05003081634640694,0.040056344121694565
270,0.050299905240535736,0.039996903389692307
271,0.04981999099254608,0.03991800174117088
272,0.04998117312788963,0.040093306452035904
273,0.05014148727059364,0.03996890038251877
274,0.049876727163791656,0.03989432379603386
275,0.04987210035324097,0.03984122723340988
276,0.04967227205634117,0.03980502858757973
277,0.05014517530798912,0.03978371247649193
278,0.04965214431285858,0.039768025279045105
279,0.0497899204492569,0.03973981738090515
280,0.04965899884700775,0.039693284779787064
281,0.04960588738322258,0.039644211530685425
282,0.04945872351527214,0.039589039981365204
283,0.04957747086882591,0.0396033450961113
284,0.04908933863043785,0.03910079970955849
285,0.04937709867954254,0.039065565913915634
286,0.04963779076933861,0.039044495671987534
287,0.04925213381648064,0.03901846334338188
288,0.04964447766542435,0.03898458555340767
289,0.049249742180109024,0.038945768028497696
290,0.04935057833790779,0.038906633853912354
291,0.049162186682224274,0.038860972970724106
292,0.04921917989850044,0.0390365868806839
293,0.04890765622258186,0.038998354226350784
294,0.048894334584474564,0.038979072123765945
295,0.04887259379029274,0.03890208899974823
296,0.04914003983139992,0.038874875754117966
297,0.048823803663253784,0.03883687034249306
298,0.04897185415029526,0.03879638761281967
299,0.04900527372956276,0.038760747760534286
300,0.048799268901348114,0.03872593119740486
301,0.04857075214385986,0.03868735954165459
302,0.048662446439266205,0.03864649683237076
303,0.04868261143565178,0.03859853371977806
304,0.0482843853533268,0.03853894770145416
305,0.04847375676035881,0.03847522661089897
306,0.04870397597551346,0.038404565304517746
307,0.04839441180229187,0.03835314139723778
308,0.04847909137606621,0.03840344771742821
309,0.048725880682468414,0.038374945521354675
310,0.04811966419219971,0.03835487365722656
311,0.04838612675666809,0.03834204003214836
312,0.048203498125076294,0.038314227014780045
313,0.04850737378001213,0.03847923502326012
314,0.048172567039728165,0.038414377719163895
315,0.04805859923362732,0.03834199905395508
316,0.04824216663837433,0.03827578201889992
317,0.04814319312572479,0.03821955621242523
318,0.04802548885345459,0.03798076510429382
319,0.048183929175138474,0.037936221808195114
320,0.04761824756860733,0.03789418563246727
321,0.04781955108046532,0.037846002727746964
322,0.04788016527891159,0.0377887599170208
323,0.0477091409265995,0.03772358596324921
324,0.047933030873537064,0.03766454756259918
325,0.047658391296863556,0.03761346638202667
326,0.047437675297260284,0.03757856786251068
327,0.04770196974277496,0.03754420951008797
328,0.04750975966453552,0.037515681236982346
329,0.04762938991189003,0.03749619424343109
330,0.04740256443619728,0.0374760776758194
331,0.047587405890226364,0.037459950894117355
332,0.04735253006219864,0.03744005039334297
333,0.04775116592645645,0.037414468824863434
334,0.04728802293539047,0.03738274797797203
335,0.04736960679292679,0.03734878450632095
336,0.04714498296380043,0.03730690851807594
337,0.04693799093365669,0.03718157485127449
338,0.046985089778900146,0.03713895380496979
339,0.04696979001164436,0.03709835931658745
340,0.0473482720553875,0.037058211863040924
341,0.04690206050872803,0.037010595202445984
342,0.04717862978577614,0.036958977580070496
343,0.04659545421600342,0.0369003564119339
344,0.046306200325489044,0.03684056177735329
345,0.046970073133707047,0.03678933531045914
346,0.04666151478886604,0.03674733266234398
347,0.04648056626319885,0.03669939562678337
348,0.04650457575917244,0.036655690521001816
349,0.04657762870192528,0.0366225466132164
350,0.04653540253639221,0.036583807319402695
351,0.04645802825689316,0.03654204308986664
352,0.046682897955179214,0.036501459777355194
353,0.04614455625414848,0.036458488553762436
354,0.04626275971531868,0.03641996160149574
355,0.04631344601511955,0.036383017897605896
356,0.04614103585481644,0.03634828329086304
357,0.04655341058969498,0.03631218522787094
358,0.04614562168717384,0.03626572713255882
359,0.046017348766326904,0.03621326759457588
360,0.04619161784648895,0.036155737936496735
361,0.04595009610056877,0.03609609231352806
362,0.045934244990348816,0.036045875400304794
363,0.04611777886748314,0.036132052540779114
364,0.046723589301109314,0.036094143986701965
365,0.04565330594778061,0.03605317696928978
366,0.04557468369603157,0.03601865842938423
367,0.04559590294957161,0.03598355874419212
368,0.045601364225149155,0.03594342619180679
369,0.04596284031867981,0.03589958697557449
370,0.045768413692712784,0.03585305064916611
371,0.0455084890127182,0.03580653294920921
372,0.04584785923361778,0.035763904452323914
373,0.04539040848612785,0.03571346029639244
374,0.045531027019023895,0.035666435956954956
375,0.04543154314160347,0.035611290484666824
376,0.045796994119882584,0.035560254007577896
377,0.04545047506690025,0.035519618541002274
378,0.045334815979003906,0.03547241911292076
379,0.04556581377983093,0.0354338102042675
380,0.04511745274066925,0.035396452993154526
381,0.0453554205596447,0.03535876050591469
382,0.04545006901025772,0.03532073274254799
383,0.04514510929584503,0.03527861088514328
384,0.04514375329017639,0.03524572402238846
385,0.04491305723786354,0.03522832691669464
386,0.04517064988613129,0.03520119935274124
387,0.0449877493083477,0.03517519310116768
388,0.044522155076265335,0.03513640537858009
389,0.045109111815690994,0.03508100286126137
390,0.044960685074329376,0.0350140817463398
391,0.04490044713020325,0.0349566675722599
392,0.045110758394002914,0.034904591739177704
393,0.04490501433610916,0.03486597165465355
394,0.044810838997364044,0.03483443334698677
395,0.04491495341062546,0.03480338305234909
396,0.044640280306339264,0.0347716324031353
397,0.04499487206339836,0.03472588583827019
398,0.0447169728577137,0.034675609320402145
399,0.044789254665374756,0.03461528196930885
400,0.044064197689294815,0.034561801701784134
401,0.04454324394464493,0.034518104046583176
402,0.044467389583587646,0.03448592126369476
403,0.04415353015065193,0.03445764258503914
404,0.044011153280735016,0.034421466290950775
405,0.04426679387688637,0.03437153622508049
406,0.04405504837632179,0.03430541604757309
407,0.044347070157527924,0.03428534418344498
408,0.04427901282906532,0.03422337397933006
409,0.0444813147187233,0.034164100885391235
410,0.04411604627966881,0.03411201760172844
411,0.044037818908691406,0.03406831994652748
412,0.044322799891233444,0.03403240442276001
413,0.044010985642671585,0.03398565202951431
414,0.04418023303151131,0.03392708674073219
415,0.04410137981176376,0.03387703001499176
416,0.044202663004398346,0.033851802349090576
417,0.04411134123802185,0.033830687403678894
418,0.044046420603990555,0.03381329029798508
419,0.044104062020778656,0.033796727657318115
420,0.04364025220274925,0.03376726061105728
421,0.043587591499090195,0.03369991108775139
422,0.04346495866775513,0.03360290452837944
423,0.043818533420562744,0.03351447731256485
424,0.04379667714238167,0.03343730419874191
425,0.043809279799461365,0.03337305039167404
426,0.043555520474910736,0.03333266079425812
427,0.04370494186878204,0.0333070382475853
428,0.04353367164731026,0.03327642008662224
429,0.04330531507730484,0.03323497250676155
430,0.04358760640025139,0.03318590670824051
431,0.04362637549638748,0.033139538019895554
432,0.04312967509031296,0.03308608755469322
433,0.043193887919187546,0.03302531689405441
434,0.04362516105175018,0.03295854851603508
435,0.04304380714893341,0.03289976716041565
436,0.04318311810493469,0.03284243866801262
437,0.042740702629089355,0.03290974721312523
438,0.04308513179421425,0.03288041800260544
439,0.04295269772410393,0.03284379094839096
440,0.043138861656188965,0.032814059406518936
441,0.043030623346567154,0.032788973301649094
442,0.04271139204502106,0.03276810795068741
443,0.042808033525943756,0.03273777663707733
444,0.04288468509912491,0.032713428139686584
445,0.04275535047054291,0.03268125653266907
446,0.042684927582740784,0.03265748172998428
447,0.04281819611787796,0.03263825550675392
448,0.04268373176455498,0.03262491524219513
449,0.042894307523965836,0.03260880336165428
450,0.04289911314845085,0.03258993849158287
451,0.042542073875665665,0.032557543367147446
452,0.04285097494721413,0.032507993280887604
453,0.04273165017366409,0.032439276576042175
454,0.042438212782144547,0.0320531390607357
455,0.042434606701135635,0.03195802867412567
456,0.04213722050189972,0.03189029544591904
457,0.04240312799811363,0.03183392807841301
458,0.04241807013750076,0.031798284500837326
459,0.04258159175515175,0.03178204596042633
460,0.04241768270730972,0.03175317123532295
461,0.04252041503787041,0.03194079175591469
462,0.04270652309060097,0.03205988556146622
463,0.04274117574095726,0.03218696638941765
464,0.042409151792526245,0.032579950988292694
465,0.04215191304683685,0.03272772580385208
466,0.042338959872722626,0.032863885164260864
467,0.042509324848651886,0.03288298472762108
468,0.04238816350698471,0.03285416215658188
469,0.042273543775081635,0.032774876803159714
470,0.0427878201007843,0.032621998339891434
471,0.042474716901779175,0.03254639729857445
472,0.04200894013047218,0.032357171177864075
473,0.042435210198163986,0.032211486250162125
474,0.04208146780729294,0.03208455443382263
475,0.0419059656560421,0.0319608636200428
476,0.041931286454200745,0.031633760780096054
477,0.04174118861556053,0.031481001526117325
478,0.041997916996479034,0.031408995389938354
479,0.041913267225027084,0.03139829635620117
480,0.042267970740795135,0.03143709525465965
481,0.041936907917261124,0.03149324283003807
482,0.04179058223962784,0.03154170513153076
483,0.04151448234915733,0.03157048672437668
484,0.041772689670324326,0.03157920390367508
485,0.041771408170461655,0.03148213028907776
486,0.04141829535365105,0.031335167586803436
487,0.04167405143380165,0.031213650479912758
488,0.04175090789794922,0.031134555116295815
489,0.04118838533759117,0.031105417758226395
490,0.041501518338918686,0.03109699860215187
491,0.04143831506371498,0.03111819364130497
492,0.04125933349132538,0.031158652156591415
493,0.04122879356145859,0.03122161515057087
494,0.04129854589700699,0.03127465024590492
495,0.04148734360933304,0.03129485249519348
496,0.0413777194917202,0.03129120543599129
497,0.04134128987789154,0.03124011494219303
498,0.04122995212674141,0.03115740790963173
499,0.041126471012830734,0.03105762042105198
500,0.04129280149936676,0.030963508412241936
501,0.04119831696152687,0.031079702079296112
502,0.040767740458250046,0.031410880386829376
503,0.041575927287340164,0.031413670629262924
504,0.04133439436554909,0.03134515881538391
505,0.04118021950125694,0.03122549317777157
506,0.041033390909433365,0.030796224251389503
507,0.04080182686448097,0.030621416866779327
508,0.04078979045152664,0.030488675460219383
509,0.040951620787382126,0.03043966181576252
510,0.04071393981575966,0.03061547689139843
511,0.04129821062088013,0.030662938952445984
512,0.04085824266076088,0.030828379094600677
513,0.04054563492536545,0.030859285965561867
514,0.040471263229846954,0.03085300698876381
515,0.040614865720272064,0.03078569285571575
516,0.0409783273935318,0.030702728778123856
517,0.04063452035188675,0.03062836080789566
518,0.04054442048072815,0.030561324208974838
519,0.041088204830884933,0.030484093353152275
520,0.04068886861205101,0.030452070757746696
521,0.040717579424381256,0.030497347936034203
522,0.04069513455033302,0.030559344217181206
523,0.04095222055912018,0.030610674992203712
524,0.040565550327301025,0.0306880883872509
525,0.040456537157297134,0.030935540795326233
526,0.040464673191308975,0.030719803646206856
527,0.04107901453971863,0.030600404366850853
528,0.04069962352514267,0.03051876090466976
529,0.040353890508413315,0.0304680448025465
530,0.040070127695798874,0.030418459326028824
531,0.04020712524652481,0.03036353550851345
532,0.04027385637164116,0.030314939096570015
533,0.04014046862721443,0.030280767008662224
534,0.04018757492303848,0.030266420915722847
535,0.040193382650613785,0.03025912120938301
536,0.040190938860177994,0.030241569504141808
537,0.04042573645710945,0.030210768803954124
538,0.04048389941453934,0.030167987570166588
539,0.040220413357019424,0.03013020195066929
540,0.04007168859243393,0.030114207416772842
541,0.03998831659555435,0.03010895475745201
542,0.040261924266815186,0.030101289972662926
543,0.040104400366544724,0.03008684143424034
544,0.03992225602269173,0.030080243945121765
545,0.040083274245262146,0.03008894808590412
546,0.04012797400355339,0.0300992913544178
547,0.04017336294054985,0.03010578081011772
548,0.03992486372590065,0.03007802739739418
549,0.040226392447948456,0.030053842812776566
550,0.03987731784582138,0.03005491942167282
551,0.04041317105293274,0.030040904879570007
552,0.040797531604766846,0.030013224110007286
553,0.04036247730255127,0.02998119778931141
554,0.0400143601000309,0.029958825558423996
555,0.04005831107497215,0.029951337724924088
556,0.04033644497394562,0.029989859089255333
557,0.040391817688941956,0.02999591827392578
558,0.04035045951604843,0.029950106516480446
559,0.04006018489599228,0.02968192845582962
560,0.04002869874238968,0.02954958938062191
561,0.03982223570346832,0.02949797920882702
562,0.03997557610273361,0.029575897380709648
563,0.039992451667785645,0.02977512590587139
564,0.039892785251140594,0.030020134523510933
565,0.03924242779612541,0.03023357316851616
566,0.03971611708402634,0.03041786141693592
567,0.03988993912935257,0.030351176857948303
568,0.03969821706414223,0.030186837539076805
569,0.0398900993168354,0.03003656305372715
570,0.03960578516125679,0.029928838834166527
571,0.039558302611112595,0.02988920919597149
572,0.03986639529466629,0.029915980994701385
573,0.03958466649055481,0.029978977516293526
574,0.039674025028944016,0.030054626986384392
575,0.039428383111953735,0.0301114059984684
576,0.03957712650299072,0.030121726915240288
577,0.039432063698768616,0.030067823827266693
578,0.03898661583662033,0.02996998094022274
579,0.03944960981607437,0.02987653762102127
580,0.03954502195119858,0.02985212579369545
581,0.039485085755586624,0.029828254133462906
582,0.03896211460232735,0.02981122024357319
583,0.03905773162841797,0.029794586822390556
584,0.03938247263431549,0.029766498133540154
585,0.03903532400727272,0.029734650626778603
586,0.03946109861135483,0.029589325189590454
587,0.039156824350357056,0.029318543151021004
588,0.03922165930271149,0.02932894602417946
589,0.03910087049007416,0.029346663504838943
590,0.0390031524002552,0.029373399913311005
591,0.03916521370410919,0.029256872832775116
592,0.03902851417660713,0.029161052778363228
593,0.039163749665021896,0.029107773676514626
594,0.03910376876592636,0.02913890965282917
595,0.038804978132247925,0.029264947399497032
596,0.03899281099438667,0.029584089294075966
597,0.03898526355624199,0.029612382873892784
598,0.03901116922497749,0.029602568596601486
599,0.039187297224998474,0.02923937328159809
600,0.038911763578653336,0.029178697615861893
601,0.03885618597269058,0.029155680909752846
602,0.03895123675465584,0.029147157445549965
603,0.03857375681400299,0.029131608083844185
604,0.03916236385703087,0.02911638841032982
605,0.03888968750834465,0.02910635992884636
606,0.039024852216243744,0.029144657775759697
607,0.03897572681307793,0.029184816405177116
608,0.038709912449121475,0.029210219159722328
609,0.038633108139038086,0.02916342206299305
610,0.03872901201248169,0.029094835743308067
611,0.03846016153693199,0.029060043394565582
612,0.03852690011262894,0.029043851420283318
613,0.03889373689889908,0.02905505709350109
614,0.038095567375421524,0.02910487726330757
615,0.03883368894457817,0.029290761798620224
616,0.038451023399829865,0.02932182140648365
617,0.03859546780586243,0.02925802394747734
618,0.03850220516324043,0.029049938544631004
619,0.03893468901515007,0.02929353155195713
620,0.038553498685359955,0.02930632047355175
621,0.03889118880033493,0.029291322454810143
622,0.038868121802806854,0.029275573790073395
623,0.038749467581510544,0.029222041368484497
624,0.03852231055498123,0.029175322502851486
625,0.03852411359548569,0.029155151918530464
626,0.03812488541007042,0.029169518500566483
627,0.03841729089617729,0.029180606827139854
628,0.03849856182932854,0.029175052419304848
629,0.03827914968132973,0.02915146015584469
630,0.03818405047059059,0.029139919206500053
631,0.03822329267859459,0.029133938252925873
632,0.03846284747123718,0.029113031923770905
633,0.03848685324192047,0.02907193824648857
634,0.03857984021306038,0.02905052714049816
635,0.03835210204124451,0.02903985232114792
636,0.03831777349114418,0.029066642746329308
637,0.03820639103651047,0.02904675342142582
638,0.03800741210579872,0.02877993695437908
639,0.03871192783117294,0.028730859979987144
640,0.03831852227449417,0.02884811908006668
641,0.03843238204717636,0.02902739681303501
642,0.038594987243413925,0.028922582045197487
643,0.03862433880567551,0.028794193640351295
644,0.03930509835481644,0.02922549843788147
645,0.04133347049355507,0.029260097071528435
646,0.041679494082927704,0.031020289286971092
647,0.04195376858115196,0.030090054497122765
648,0.042456790804862976,0.030560370534658432
649,0.041972897946834564,0.0320393368601799
650,0.04282817989587784,0.03220343962311745
651,0.04231765493750572,0.03175792470574379
652,0.042100366204977036,0.03066830337047577
653,0.040798552334308624,0.03054657019674778
654,0.040348608046770096,0.03007671609520912
655,0.04134150967001915,0.03059237450361252
656,0.04218045249581337,0.03028901293873787
657,0.04248419031500816,0.02971949428319931
658,0.041444115340709686,0.029314488172531128
659,0.04017532989382744,0.030386513099074364
660,0.03960380330681801,0.032008085399866104
661,0.04333490505814552,0.034167103469371796
662,0.046745236963033676,0.034348513931035995
663,0.04749305173754692,0.036584436893463135
664,0.04734865948557854,0.03484848514199257
665,0.04738589748740196,0.03367210924625397
666,0.046876195818185806,0.03677382320165634
667,0.04515080153942108,0.03762589395046234
668,0.04529140889644623,0.0382096953690052
669,0.05060514807701111,0.040983568876981735
670,0.051604755222797394,0.040974292904138565
671,0.05231819301843643,0.03588089346885681
672,0.04826430603861809,0.03826592490077019
673,0.052143704146146774,0.0394149012863636
674,0.05362646281719208,0.039401378482580185
675,0.05211354419589043,0.03866623342037201
676,0.04907466471195221,0.038742173463106155
677,0.04731335490942001,0.03986317664384842
678,0.04788835719227791,0.040292587131261826
679,0.048783302307128906,0.04053331911563873
680,0.050015889108181,0.03951334208250046
681,0.0500108078122139,0.03805333748459816
682,0.049112703651189804,0.03676196560263634
683,0.04793783649802208,0.03556317090988159
684,0.046366993337869644,0.03428765386343002
685,0.045326877385377884,0.03320985659956932
686,0.04436587542295456,0.03320609778165817
687,0.04444124177098274,0.03395593538880348
688,0.045114725828170776,0.035181473940610886
689,0.04514719173312187,0.035080455243587494
690,0.04514012858271599,0.034433893859386444
691,0.044480618089437485,0.034077830612659454
692,0.04420623928308487,0.03423576056957245
693,0.04433223977684975,0.04365972802042961
694,0.06112883239984512,0.054892100393772125
695,0.07005591690540314,0.06177174672484398
696,0.07516691088676453,0.06665047258138657
697,0.07982366532087326,0.06932801753282547
698,0.08309242129325867,0.07145896553993225
